date,ticker,vol10,momentum,market_cap,beta
1/10/2014,CPHD,12.594000000000001,0.28960817717206144,3186.8664,1.0265
1/10/2014,CPST,51.638999999999996,-0.13768115942028988,467.9833,0.9518
1/10/2014,CPT,19.535,-0.2010993459317809,5070.5886,0.8906
1/10/2014,CRAY,80.39,0.06627854903716975,1275.9987,1.4685
1/10/2014,CREE,24.541,-0.19781483611270853,8107.6033,1.4116
1/10/2014,CRI,6.965,-0.026847833819449392,3975.4829,0.8378
1/10/2014,CROX,108.389,-0.17611940298507459,1374.2921,1.3853
1/10/2014,CSII,39.177,0.5535797847449696,881.0451,1.0164
1/10/2014,CSOD,22.55,0.13866305329719963,2940.3133,0.9939
1/10/2014,CTAS,7.646,0.18353868018486813,7103.5112,0.9632
1/10/2014,CTB,34.885999999999996,-0.2664368450938472,1687.1614,0.9661
1/10/2014,CTCM,40.515,0.04647485670723101,2053.8244,1.2026
1/10/2014,CTIC,81.92399999999999,0.8476190476190475,386.9979,1.2636
1/10/2014,CVBF,11.835,0.20630806845965768,1759.6066,1.3008
1/10/2014,CVC,25.72,-0.09971466335381175,4517.1227,1.3576
1/10/2014,CVD,27.654,0.05965088534471933,5269.2335,0.7218
1/10/2014,CVI,31.283,-0.10842150245641048,3696.3977,1.0884
1/10/2014,CVLT,19.874000000000002,-0.07030182586014172,3401.9735,1.2037
1/10/2014,CXO,29.302,0.1614886008046491,10390.5899,1.4036
1/10/2014,CYN,18.947,0.10307314974696641,4291.9219,1.1987
1/10/2014,DAL,35.795,0.4356105444102481,26924.0294,1.1374
1/10/2014,DAN,16.614,-0.03327632324718843,2889.6057,1.5099
1/10/2014,DATA,33.718,0.21798922133432455,4183.2668,0.1418
1/10/2014,DBD,16.678,0.004072912673213526,2146.8822,1.055
1/10/2014,DDS,15.149000000000001,0.10791952908197641,4095.2326,0.9884
1/10/2014,DECK,24.425,0.4670690573406711,3058.5733,0.8734
1/10/2014,DF,31.08,-0.13971348844719614,1623.7525,0.9304
1/10/2014,DFRG,21.432,-0.07796167247386755,566.0342,0.8083
1/10/2014,DFT,16.525,-0.02232439537070302,1964.739,1.1388
1/10/2014,DG,25.879,0.06829346135433341,20134.4418,0.6697
1/10/2014,DGI,21.906999999999996,0.20731707317073186,3209.7129999999997,0.7140000000000001
1/10/2014,DIS,17.616,0.0825665233276213,132481.3138,1.0569
1/10/2014,DISH,21.578000000000003,0.18928414580588487,26190.9747,0.816
1/10/2014,DKS,14.597999999999999,0.1177681333527406,7139.7273,0.9971
1/10/2014,DLB,13.873,0.06301589088441929,4243.4998,0.9917
1/10/2014,DLPH,14.547,0.07201524612452664,18915.3984,1.0385
1/10/2014,DLTR,6.587000000000001,0.03921568627450983,11630.3716,0.9499
1/10/2014,DNB,16.848,0.1002008424860785,4692.959,1.0689
1/10/2014,DNKN,15.868,0.15091881669185747,5008.299,1.0204
1/10/2014,DNR,15.963,-0.09935433312322191,6061.3711,1.4538
1/10/2014,DO,16.7,-0.15078704704552146,7773.4718,1.1024
1/10/2014,DPS,15.378,0.008025266998386694,9717.14,0.8025
1/10/2014,DPZ,11.549000000000001,0.09065736007340414,3967.7398,1.0615
1/10/2014,DRE,13.927,-0.09395402795014292,4893.3728,1.3049
1/10/2014,DRH,11.651,0.15332272276428385,2267.4612,1.3598
1/10/2014,DRI,19.074,0.0906624311710511,6841.4992,0.9345
1/10/2014,DRQ,19.627,0.1422558922558922,4405.8531,1.1582
1/10/2014,DSW,22.23,0.1588928061142535,3601.7367,0.9005
1/10/2014,DTE,15.908,-0.040839590652798144,11787.0721,0.7499
1/10/2014,DV,44.498000000000005,0.1420285873199889,2401.9442,0.8675
1/10/2014,DVAX,28.635,0.42168674698795183,512.119,1.95
1/10/2014,DWRE,26.073,0.258214920071048,2402.1267,1.0049
1/10/2014,DXCM,21.7,0.47263017356475323,2659.5863,1.117
1/10/2014,DYN,22.573,-0.04376953997320234,2019.0,0.7798
1/10/2014,EA,23.398000000000003,-0.08633834741397069,7112.9094,1.0617
1/10/2014,EAT,16.035999999999998,0.18761407622399873,3002.7221,1.109
1/10/2014,EBIX,42.543,0.2606373492279533,534.1307,1.5655
1/10/2014,ECOM,51.659,0.9210968102965863,1052.9155,0.8744
1/10/2014,EDR,18.859,-0.14887853666522785,1045.9978,0.7977
1/10/2014,EEFT,22.497,0.4129483814523186,2341.9986,0.9773
1/10/2014,EFX,9.695,0.10336542557723442,8371.9635,0.972
1/10/2014,EHTH,110.555,0.8087824351297406,1067.0032,0.8686
1/10/2014,EIG,37.316,0.21925141952180469,886.3853,1.0667
1/10/2014,EL,16.074,0.11541994872845317,28727.9413,1.1526
1/10/2014,ELGX,14.707,0.16950261780104722,1118.2435,1.1153
1/10/2014,ELS,17.765,-0.12448489472242072,3076.4882,0.9665
1/10/2014,EMN,9.763,0.02137550970396579,12225.8909,1.3719999999999999
1/10/2014,ENTG,17.94,0.09580838323353302,1553.7577,1.3368
1/10/2014,ENV,32.605,0.5454898911353033,1488.5505,0.8671
1/10/2014,EOG,15.127,0.1109914996202602,45534.9099,1.3016
1/10/2014,EPRSQ,181.34099999999998,-0.6158730158730158,42.7874,1.3117
1/10/2014,EPZM,301.58,-0.45961290322580645,1148.4235,1.6698
1/10/2014,EQC,13.597000000000001,0.03253163283604285,2680.2934,0.6766
1/10/2014,EQY,11.14,-0.05392075261708518,2691.1971,1.0707
1/10/2014,ES,15.049000000000001,-0.07529991566652573,13438.7628,0.7816
1/10/2014,ESV,13.593,-0.026173580332218036,13297.7516,1.2327
1/10/2014,ETN,10.216000000000001,0.07701488725275926,36168.0475,1.27
1/10/2014,ETR,17.512,-0.11735388380340649,10888.1749,0.716
1/10/2014,EV,11.587,0.031619924677236254,5000.2811,1.4431
1/10/2014,EVER,32.301,0.045629526108499505,2211.0287,0.8039
1/10/2014,EVTC,20.016,-0.07367395012590366,2005.2317,0.4547
1/10/2014,EWBC,11.775,0.11677691129369164,4704.7628,1.1648
1/10/2014,EXAR,33.813,-0.019215372297838287,545.8831,0.8619
1/10/2014,EXAS,54.69,-0.15134761575673816,990.0086,1.2531
1/10/2014,EXP,28.355,0.10819337290312135,3926.5399,1.5553
1/10/2014,EXPD,15.818,0.061699391850956256,8965.3585,0.9687
1/10/2014,EXPE,24.285999999999998,-0.0059997120138233365,9072.5614,1.1335
1/10/2014,EXPR,27.108,0.1075607560756076,1596.7072,1.0449
1/10/2014,EXXIQ,33.205,-0.015428558491932896,1853.3162,1.567
1/10/2014,EZPW,43.382,-0.37102854065697366,602.8955,1.4101
1/10/2014,FAF,10.315999999999999,0.17574039159517313,2871.9164,0.8974
1/10/2014,FAST,21.87,0.004406787628090627,14154.5965,0.9273
1/10/2014,FBC,21.964000000000002,0.1785484906872191,1137.0522,0.9377
1/10/2014,FBHS,16.180999999999997,0.057358302574669916,7777.2018,1.5165
1/10/2014,FCEL,134.224,0.07031250000000012,336.82300000000004,0.3614
1/10/2014,FCN,24.401999999999997,0.21018593371059005,1679.4898,0.9987
1/10/2014,FCS,13.059000000000001,-0.010108864696733982,1703.1694,1.546
1/10/2014,FDO,28.235,0.03428477467569986,7676.7376,0.5992
1/10/2014,FDX,20.077,0.285671161865973,44533.1053,1.0107
1/10/2014,FHN,14.618,-0.0693993577707979,2899.7457,1.2371
1/10/2014,FII,23.1,-0.08520682839733834,3102.2766,1.5330000000000001
1/10/2014,FINL,17.168,0.19521035289623234,1324.435,1.0819
1/10/2014,FIS,10.842,0.14772182482987933,15481.6885,0.9068
1/10/2014,FISV,10.433,0.19731967748964915,15037.8025,0.9097
1/10/2014,FITB,8.371,0.07568621361903276,19007.4498,1.092
1/10/2014,FIVE,49.13399999999999,0.30039138943248517,2191.3787,1.2397
1/10/2014,FL,12.623,0.07230256163805025,6054.4536,1.033
1/10/2014,FLDM,41.708999999999996,0.8487492728330424,1053.7413,0.991
1/10/2014,FLR,13.388,0.24383613106428922,12888.5165,1.4713
1/10/2014,FMBI,12.505999999999998,0.2063625064588658,1303.9957,1.2268
1/10/2014,FMER,22.66,0.08133372325088631,3749.9718,1.079
1/10/2014,FNB,23.781,-0.0025100091032019883,2065.2614,1.0944
1/10/2014,FOSL,20.319000000000003,0.13847392432239009,6514.6936,1.6569
1/10/2014,FR,17.942999999999998,0.03667475368903364,1865.1905,1.2545
1/10/2014,FRAN,121.184,-0.30793650793650795,945.2689999999999,1.466
1/10/2014,FRGI,22.046999999999997,0.4544104544104543,1349.4862,0.8542
1/10/2014,FRO,90.917,0.3274410859875521,388.556,1.8458
1/10/2014,FSL,27.255,-0.05515898767034391,3960.7219,2.1692
1/10/2014,FTI,18.984,-0.1681079211345555,12375.9461,1.2313
1/10/2014,FUL,19.0,0.24889110808084386,2631.3541,1.172
1/10/2014,FULT,14.58,0.0578613562779971,2478.756,0.9947
1/10/2014,FWMHQ,52.055,-0.32057245080500896,599.7548,0.8171
1/10/2014,GALE,91.794,1.247191011235955,668.2519,0.8548
1/10/2014,GALT,246.794,0.6872427983539092,276.5107,1.5519
1/10/2014,GAS,19.752,0.037766118997932904,5589.0031,0.8459
1/10/2014,GBX,29.353,0.3516425420206365,970.2378,1.5019
1/10/2014,GD,8.774,0.09322358346094956,33494.0528,1.0618
1/10/2014,GEO,15.122,-0.04947837723935498,2364.8070000000002,0.7944
1/10/2014,GES,28.101,0.07289008120649652,2533.7303,1.3965
1/10/2014,GHL,16.689,0.12122931257091435,1575.8339999999998,1.5246
1/10/2014,GILD,15.503,0.24475912383610263,114801.8487,1.1086
1/10/2014,GIS,14.833,-0.016398706204572303,30783.395,0.6455
1/10/2014,GLNG,24.308000000000003,0.05459761635436654,2928.4801,1.0463
1/10/2014,GMCR,21.24,-0.08475878844683966,12035.7391,1.9353
1/10/2014,GME,52.876000000000005,0.11637070505411366,5271.7048,1.02
1/10/2014,GNTX,15.498,0.280836377654985,4823.8787,1.1557
1/10/2014,GNW,20.579,0.14730447987851172,8234.3641,1.8117
1/10/2014,GOGO,83.95,1.0468150422102842,1910.6918,1.6159999999999999
1/10/2014,GOV,19.488,-0.03679579183126232,1354.3811,0.893
1/10/2014,GPN,28.818,0.30527696599362375,4929.4788,0.9747
1/10/2014,GPOR,48.785,0.1336825766395033,4540.5574,1.3771
1/10/2014,GPS,15.356,-0.08555462337420214,17887.1557,1.1905
1/10/2014,GRMN,28.101,0.33707936226861357,8794.7415,1.0247
1/10/2014,GSM,11.407,0.5975605018840071,1348.8204,1.2251
1/10/2014,GT,23.563000000000002,0.2950481141533049,6416.8606,1.3079
1/10/2014,GTI,21.976999999999997,0.5525606469002695,1549.2701,1.2633
1/10/2014,GWRE,25.043000000000003,0.0706594885598923,3268.5609,1.1158
1/10/2014,GXP,13.925999999999998,-0.012201940470317321,3816.4042,0.8317
1/10/2014,HA,41.468999999999994,0.37039819684447767,555.8268,0.9502
1/10/2014,HAE,16.378,-0.06587091069849699,2177.0582,0.7384
1/10/2014,HAIN,14.783,0.13631991205166968,4306.6826,0.9638
1/10/2014,HALO,37.078,0.8132678132678132,1874.6301,1.7686
1/10/2014,HAS,11.68,0.2051618868699914,6882.1836,0.7943
1/10/2014,HCA,15.575,0.20165674346362927,22983.0468,0.9805
1/10/2014,HCC,14.946,0.008621023894832634,4510.0019,0.8247
1/10/2014,HD,8.956,0.015073415609060262,115488.7004,1.0307
1/10/2014,HDS,30.734,0.034872298624754466,4667.5544,0.5541
1/10/2014,HE,17.033,-0.03544495712338917,2623.6151,0.7659999999999999
1/10/2014,HFC,22.19,0.16350607557484942,9909.3078,0.9644
1/10/2014,HIG,14.370999999999999,0.13300044019852625,16068.171,1.5842
1/10/2014,HLF,29.381,0.2604670516366068,8263.6632,1.5231
1/10/2014,HLS,23.416999999999998,0.14580421265725163,2921.9055,1.1955
1/10/2014,HLX,20.267,-0.14773599386032227,2409.0944,1.6633
1/10/2014,HMSY,19.383,-0.10507812500000005,2052.3769,0.8715
1/10/2014,HNT,26.802,-0.08203125000000001,2425.8122,1.0228
1/10/2014,HOG,12.09,0.2035801742703618,15393.5306,1.0695
1/10/2014,HOLX,20.125,0.03322565759113977,6041.608,1.0538
1/10/2014,HOMB,24.096,0.3519493627309072,2251.7646,1.0668
1/10/2014,HOS,30.651999999999997,-0.10862676056338019,1618.7491,1.5613
1/10/2014,HP,20.541,0.15870619429338303,9166.0822,1.2099
1/10/2014,HPQ,21.843000000000004,0.09499566932922739,52873.1257,0.9894
1/10/2014,HPT,14.97,-0.032561667444616006,3969.3521,1.2745
1/10/2014,HR,11.419,-0.14464047787246598,2078.5262,0.9198
1/10/2014,HRB,31.125,-0.09420385364828414,8303.6018,0.9420000000000001
1/10/2014,HRC,16.713,0.17156554147714007,2533.89,1.1678
1/10/2014,HRL,14.015,0.09252579696482173,12018.0333,0.8442
1/10/2014,HRS,17.534000000000002,0.24108210545480122,7370.0511,1.0298
1/10/2014,HSP,10.652000000000001,-0.01181498240321767,6996.6172,1.2398
1/10/2014,HST,10.343,-0.0008845202723325099,14505.5048,1.4432
1/10/2014,HTS,21.365,-0.2570788410114897,1730.0436,0.7624
1/10/2014,HTSI,0.425,0.0024536854151309888,2444.955,0.8432
1/10/2014,HTZ,56.22,-0.11233035100300376,12454.7351,1.3376
1/10/2014,HUBB,33.04,0.023464271470083144,6071.954000000001,0.9785
1/10/2014,HUBG,25.61,-0.022851207478576874,1591.1331,1.0345
1/10/2014,HXL,17.935,0.2609040815788472,4510.2639,1.1428
1/10/2014,IBKR,24.491999999999997,0.4817813765182187,9303.7152,0.8614
1/10/2014,ICON,9.33,0.3052631578947369,2007.8470000000002,1.0942
1/10/2014,ICPT,725.6210000000001,0.03723509605862538,8620.3794,0.8223
1/10/2014,IDA,16.715,-0.0014955823942507523,2661.3309,0.8945
1/10/2014,IDCC,27.658,-0.1460283158279439,1192.9316,0.8746
1/10/2014,IDTI,22.331999999999997,0.10590858416945365,1535.0264,1.4384
1/10/2014,IFF,7.53,0.11101623684175413,6986.4956,0.9385
1/10/2014,IHS,35.431,0.06953920927189468,8211.28,1.0771
1/10/2014,IMGN,31.5,-0.23040254237288135,1297.1539,1.3332
1/10/2014,INCY,38.195,1.0164430982258763,9662.3396,1.3939
1/10/2014,INFA,20.708000000000002,-0.006145966709346861,4664.9739,1.3038
1/10/2014,INFI,55.103,-0.25610997963340126,620.7983,1.1361
